id,title,release_date,year,genres,budget,revenue,popularity,production_companies,production_countries,spoken_languages
10048,Stealth,2005-07-27,2005,['Science Fiction'],135000000,76932943,16.142,"['Original Film', ' Phoenix Pictures', ' Laura Ziskin Productions']",United States of America,"English, Korean, Russian, Spanish"
25941,Harry Brown,2009-11-11,2009,"['Thriller', ' Crime', ' Drama', ' Action']",7300000,10329747,15.933,"['Marv Films', ' HanWay Films', ' UK Film Council']",United Kingdom,English
7304,Running Scared,2006-01-06,2006,"['Action', ' Crime', ' Drama', ' Thriller']",17000000,9500000,13.873,"['True Grit Productions', ' International Production Company', ' Pierce/Williams Entertainment', ' Zero Gravity Management', ' New Line Cinema', ' Media 8 Entertainment', ' VIP 1 Medienfonds', ' VIP 2 Medienfonds', ' MDP Filmproduktion']","Germany, United States of America","English, Russian"
2742,Naked Lunch,1991-12-27,1991,"['Crime', ' Drama']",16000000,2641357,14.182,"['Nippon Film Development and Finance', ' Film Trustees Ltd.', ' Naked Lunch Productions', ' Recorded Picture Company', ' Téléfilm Canada', ' Ontario Film Development Corporation', ' Pierson', ' Heldring & Pierson N.V.']","Canada, Japan, United Kingdom","Arabic, English"
11678,Vertical Limit,2000-12-08,2000,"['Adventure', ' Action', ' Thriller']",75000000,215663859,19.854,"['Global Medien KG', ' Columbia Pictures']","Germany, United States of America","English, Urdu, Italian"
127493,Stolen,2012-09-06,2012,"['Action', ' Crime', ' Thriller']",35000000,2106557,19.087,"['Saturn Films', ' Nu Image']",United States of America,"Swedish, English"
11850,Invasion of the Body Snatchers,1978-12-20,1978,"['Science Fiction', ' Horror']",3500000,24946533,24.22,['United Artists'],United States of America,"English, French"
8649,Bringing Out the Dead,1999-10-22,1999,['Drama'],32000000,16800000,13.911,"['Touchstone Pictures', ' De Fina-Cappa', ' Paramount']",United States of America,English
3083,Mr. Smith Goes to Washington,1939-10-19,1939,"['Comedy', ' Drama']",1500000,9600000,14.052,['Columbia Pictures'],United States of America,English
8457,Drillbit Taylor,2008-02-04,2008,['Comedy'],40000000,32853640,17.991,"['Paramount', ' Apatow Productions']",United States of America,English
5289,Chaos,2005-01-17,2005,"['Drama', ' Action', ' Crime']",30000000,7000000,17.532,"['Mobius International', ' Chaotic Productions', ' Current Entertainment', ' Rampage Entertainment', ' Pierce-Williams', ' Zero Gravity Management', ' Epsilon Motion Pictures', ' Möbius Entertainment']","Canada, United Kingdom, United States of America",English
663260,Black Box,2021-09-08,2021,"['Mystery', ' Thriller', ' Drama']",10722240,9738741,13.465,"['24 25 Films', ' WY Productions']",France,"French, English"
13184,Bangkok Dangerous,2008-08-21,2008,"['Action', ' Crime', ' Thriller']",45000000,42487390,12.835,"['Virtual Studios', ' Saturn Films', ' Blue Star Pictures', ' Living Films', ' Bangkok Dangerous', ' Initial Entertainment Group', ' Lionsgate']","Thailand, United States of America","Thai, English"
430040,The Hurricane Heist,2018-02-28,2018,"['Action', ' Crime', ' Thriller']",35000000,32517248,13.737,"['Metrol Technology', ' Lipsync Productions', ' Head Gear Films', ' Windfall Films', ' DNEG', ' Signature Pictures', ' RSVP Entertainment']","United Kingdom, United States of America",English
293,A River Runs Through It,1992-10-09,1992,"['Drama', ' Family']",12000000,43440294,14.351,['Columbia Pictures'],United States of America,English
11497,All Dogs Go to Heaven,1989-11-17,1989,"['Drama', ' Animation', ' Family', ' Comedy', ' Fantasy']",13800000,27100027,18.133,"['Goldcrest', ' Sullivan Bluth Studios', ' Don Bluth Films', ' Metro-Goldwyn-Mayer']","Ireland, United Kingdom, United States of America",English
412988,The Happytime Murders,2018-08-22,2018,"['Action', ' Comedy', ' Crime']",40000000,27506452,13.727,"['STX Films', ' Black Bear Pictures', ' Henson Alternative', ' Huayi Brothers Pictures', ' On the Day']","China, United States of America",English
8999,Derailed,2005-11-11,2005,"['Drama', ' Thriller']",22000000,57479076,16.295,"['di Bonaventura Pictures', ' Miramax', ' Patalex V Productions Limited', ' The Weinstein Company']","United Kingdom, United States of America","English, French"
162903,The Fifth Estate,2013-10-11,2013,"['Drama', ' Thriller']",28000000,8555008,16.393,"['Participant', ' Reliance Entertainment', ' Touchstone Pictures', ' Anonymous Content', ' DreamWorks Pictures']","India, Belgium, United States of America",English
11285,Cocoon: The Return,1988-09-13,1988,"['Comedy', ' Science Fiction']",17500000,25024919,11.883,"['Zanuck/Brown Productions', ' 20th Century Fox']",United States of America,English
8873,Wayne's World 2,1993-12-10,1993,"['Comedy', ' Music']",40000000,48198019,11.999,['Paramount'],United States of America,"English, Cantonese"
9399,Lionheart,1990-06-07,1990,['Action'],6000000,24271196,39.694,"['Universal Pictures', ' Imperial Filmproduktion']",United States of America,"Spanish, English"
8870,Red Planet,2000-11-10,2000,"['Thriller', ' Action', ' Science Fiction']",80000000,33463969,14.904,"['Mars Production Pty. Ltd.', ' Village Roadshow Pictures', ' NPV Entertainment', ' The Canton Company', ' Warner Bros. Pictures']","Australia, United States of America",English
37903,The White Ribbon,2009-09-24,2009,"['Drama', ' Mystery']",21555450,11652157,18.038,"['Lucky Red', ' wega film vienna', ' Les Films du Losange', ' X Filme Creative Pool']","Austria, Canada, France, Germany, Italy","German, Italian, Polish"
399796,Life of the Party,2018-05-10,2018,['Comedy'],30000000,61700416,12.127,"['On the Day', ' New Line Cinema', ' Warner Bros. Pictures']",United States of America,English
20856,Aliens in the Attic,2009-07-30,2009,"['Adventure', ' Comedy', ' Family', ' Fantasy', ' Science Fiction']",45000000,57881056,20.099,"['Regency Enterprises', ' Josephson Entertainment', ' Dune Entertainment', ' 20th Century Fox']","Canada, United States of America",English
11051,The Last Temptation of Christ,1988-05-28,1988,['Drama'],7000000,8373585,20.789,"['Universal Pictures', ' Cineplex-Odeon Films']","United States of America, Canada",English
1975,The Grudge 2,2006-10-12,2006,"['Horror', ' Thriller']",20000000,39143839,18.839,"['Ghost House Pictures', ' Vertigo Entertainment', ' Columbia Pictures', ' Mandate International']",United States of America,"English, Japanese"
13279,Lakeview Terrace,2008-09-19,2008,"['Drama', ' Crime', ' Thriller']",20000000,27640028,13.471,"['Screen Gems', ' Overbrook Entertainment']",United States of America,English
10633,In the Heat of the Night,1967-08-02,1967,"['Crime', ' Drama', ' Mystery', ' Thriller']",2000000,27379978,16.62,"['United Artists', ' The Mirisch Company']",United States of America,English
271404,Beyond Skyline,2017-10-20,2017,"['Action', ' Science Fiction', ' Adventure']",20000000,992181,7.775,"['XYZ Films', ' Head Gear Films', ' Infinite Studios', ' Infinite Frameworks', ' Metrol Technology', ' North Hollywood Films', ' Beyond The Mothership', ' Hongmaisui International Culture (Beijing) Co.', ' Media Rights Entertainment', ' Hydraulix Entertainment', ' M45 Productions']","United States of America, United Kingdom, Indonesia, Canada, China, Singapore","English, Indonesian"
11934,The Hudsucker Proxy,1994-03-11,1994,"['Comedy', ' Drama']",25000000,2800000,13.475,"['PolyGram Filmed Entertainment', ' Silver Pictures', ' Working Title Films', ' Warner Bros. Pictures']","Germany, United Kingdom, United States of America",English
74998,Seeking Justice,2011-09-02,2011,"['Action', ' Drama', ' Thriller']",17000000,14089528,14.037,"['Endgame Entertainment', ' Maguire Entertainment', ' Aura Film Partnership', ' Fierce Entertainment', ' Material Pictures', ' Ram Bergman Productions']",United States of America,English
188222,Entourage,2015-06-03,2015,['Comedy'],30000000,49263404,21.143,"['Closest to the Hole Productions', ' Leverage Entertainment']",United States of America,English
302688,My Big Fat Greek Wedding 2,2016-03-23,2016,"['Romance', ' Comedy']",18000000,90632641,25.539,"['Universal Pictures', ' Gold Circle Films', ' HBO Films', ' Playtone', ' Mandate International']","Canada, United States of America","English, Greek"
9451,Election,1999-04-23,1999,"['Comedy', ' Drama']",25000000,14902041,13.393,"['Paramount', ' Bona Fide Productions', ' MTV Films']",United States of America,"English, Spanish"
1125,Dreamgirls,2006-12-25,2006,"['Drama', ' Music']",70000000,154937680,17.631,"['Laurence Mark Productions', ' Paramount', ' DreamWorks Pictures']",United States of America,English
274862,The Lego Ninjago Movie,2017-09-21,2017,"['Family', ' Animation', ' Action', ' Adventure', ' Comedy']",70000000,123081555,18.716,"['Lin Pictures', ' Lord Miller', ' Vertigo Entertainment', ' Warner Bros. Pictures Animation', ' LEGO', ' Warner Bros. Pictures']","Denmark, United States of America",English
434355,Taxi 5,2018-04-07,2018,"['Comedy', ' Action']",24625000,38600000,12.968,"['ARP Sélection', ' EuropaCorp']",France,"French, Japanese"
23706,All About Steve,2009-08-06,2009,['Comedy'],15000000,40105542,12.936,"['Fox 2000 Pictures', ' Dune Entertainment III', ' Fortis Films', ' Dune Entertainment', ' Radar Pictures']",United States of America,"Spanish, English"
531876,The Outpost,2020-06-24,2020,"['War', ' Drama', ' History', ' Action']",18000000,2133452,22.097,"['Millennium Media', ' York Films', ' Perfection Hunter Productions']","Bulgaria, United States of America",English
1902,Open Your Eyes,1997-12-19,1997,"['Drama', ' Thriller', ' Science Fiction']",2900000,370720,16.353,"['Sociedad General de Televisión (Sogetel)', ' Les Films Alain Sarde', ' Las Producciones del Escorpion', ' Lucky Red', ' Canal+ España']","Spain, France, Italy",Spanish
580,Jaws: The Revenge,1987-07-17,1987,"['Adventure', ' Thriller', ' Horror']",23000000,51881013,18.953,['Universal Pictures'],United States of America,English
11892,Murder by Numbers,2002-04-19,2002,"['Crime', ' Drama', ' Thriller']",50000000,56714147,26.384,"['Castle Rock Entertainment', ' Schroeder Hoffman Productions', ' Warner Bros. Pictures']",United States of America,English
651,M*A*S*H,1970-02-18,1970,"['Comedy', ' Drama', ' War']",3500000,81600000,16.655,"['Aspen Productions (I)', ' Ingo Preminger Productions', ' 20th Century Fox']",United States of America,"English, Japanese, Korean"
9009,Dark Water,2005-07-08,2005,"['Horror', ' Mystery']",30000000,68357079,12.676,"['Post No Bills Films', ' Vertigo Entertainment', ' Touchstone Pictures', ' Pandemonium Productions']",United States of America,English
11231,The Next Karate Kid,1994-07-18,1994,"['Action', ' Drama', ' Family', ' Adventure']",12000000,15876353,24.648,['Columbia Pictures'],United States of America,English
401898,Thelma,2017-09-15,2017,"['Drama', ' Mystery', ' Thriller']",5741614,1471656,12.27,"['Eurimages', ' Motlys', ' Le Pacte', ' Norsk Filminstitutt', ' Film i Väst', ' Snowglobe', ' Nordisk Film & TV Fond', ' Filmpool Nord', ' B-Reel Films', "" Don't Look Now"", ' Copenhagen Film Fund']","Denmark, France, Norway, Sweden","Norwegian, Swedish"
68812,The Iceman,2012-09-01,2012,"['Thriller', ' Crime', ' Drama']",20000000,1969193,22.604,"['Bleiberg Entertainment', ' Millennium Media']",United States of America,English
910,The Big Sleep,1946-08-23,1946,"['Crime', ' Mystery', ' Romance']",1600000,4900000,22.279,['Warner Bros. Pictures'],United States of America,English
8491,Weekend at Bernie's,1989-07-05,1989,"['Comedy', ' Crime']",6500000,30218387,12.318,"['Gladden Entertainment', ' 20th Century Fox']",United States of America,English
50357,Apollo 18,2011-07-20,2011,"['Horror', ' Thriller', ' Science Fiction']",5000000,25562924,18.248,"['Bazelevs Production', ' Dimension Films', ' Bekmambetov Projects Ltd.']","Canada, United States of America",English
505262,My Hero Academia: Two Heroes,2018-08-03,2018,"['Animation', ' Action', ' Adventure', ' Fantasy']",12000000,31478826,26.832,"['BONES', ' Yomiuri Telecasting Corporation', ' Shueisha', ' Nippon Television Network Corporation', ' dentsu', ' Sony Music Entertainment (Japan)', ' movic', ' TOHO', ' TOHO MUSIC']",Japan,Japanese
10015,Heartbreak Ridge,1986-12-05,1986,"['War', ' Drama', ' Comedy']",15000000,42724017,22.242,"['Jay Weston Productions', ' Malpaso Productions', ' Warner Bros. Pictures']",United States of America,"Spanish, English"
9954,The Covenant,2006-09-08,2006,"['Fantasy', ' Horror', ' Adventure', ' Action']",20000000,37597471,15.578,"['Screen Gems', ' Lakeshore Entertainment']",United States of America,English
10283,Friday the 13th Part VIII: Jason Takes Manhattan,1989-07-28,1989,['Horror'],5000000,14000000,34.584,"['Sean S. Cunningham Films', ' Paramount', ' Horror Inc.']",United States of America,English
581389,Space Sweepers,2021-02-05,2021,"['Drama', ' Fantasy', ' Science Fiction']",21000000,24571,21.362,"['Bidangil Pictures', ' Merry Christmas']",South Korea,"Danish, Spanish, French, Arabic, Russian, English, Tagalog, Mandarin, Korean"
54054,One for the Money,2012-01-26,2012,"['Action', ' Comedy', ' Crime']",40000000,36893721,12.826,"['Lakeshore Entertainment', ' Sidney Kimmel Entertainment']",United States of America,English
6973,In the Valley of Elah,2007-09-14,2007,"['History', ' Drama', ' Thriller', ' Crime', ' Mystery']",23000000,29541790,14.374,"['Warner Independent Pictures (WIP)', ' NALA Films', ' Summit Entertainment', ' Samuels Media', ' Blackfriars Bridge Films']",United States of America,English
8012,Get Shorty,1995-10-20,1995,"['Comedy', ' Thriller', ' Crime']",30250000,115101622,12.3,"['Jersey Films', ' Metro-Goldwyn-Mayer']",United States of America,English
10658,Howard the Duck,1986-08-01,1986,"['Comedy', ' Fantasy', ' Science Fiction']",37000000,37962774,27.691,"['Lucasfilm Ltd.', ' Universal Pictures', ' Marvel Entertainment']",United States of America,English
1687,Escape from the Planet of the Apes,1971-05-20,1971,"['Action', ' Science Fiction']",2500000,12348905,23.406,"['APJAC Productions', ' 20th Century Fox']",United States of America,English
303542,The Invisible Boy,2014-12-18,2014,"['Comedy', ' Adventure', ' Science Fiction', ' Fantasy']",8000000,5216102,9.845,"['Media Programme of the European Community', ' Indigo Film', ' Babe Film', ' Faso Film', ' Friuli Venezia Giulia Film Commission', ' Regione Lazio', "" Fonds Eurimages du Conseil de l'Europe"", ' MiC', ' RAI']","France, Italy","Italian, Turkish, Polish"
10849,The Purple Rose of Cairo,1985-03-01,1985,"['Fantasy', ' Comedy', ' Romance']",15000000,10631333,11.886,['Orion Pictures'],United States of America,English
10353,The Visitors II: The Corridors of Time,1998-02-11,1998,"['Comedy', ' Fantasy']",23030000,66000000,17.974,"['Gaumont', ' CNC', ' Canal+', ' France 3 Cinéma']",France,French
10281,Friday the 13th Part VII: The New Blood,1988-05-13,1988,['Horror'],2800000,19170001,25.127,"['Friday Four Films Inc.', ' Sean S. Cunningham Films']",United States of America,English
10586,The Ghost and the Darkness,1996-10-11,1996,"['Adventure', ' Action', ' Thriller']",50000000,38619405,22.128,"['Constellation Films', ' Paramount', ' Douglas/Reuther Productions', ' Bernina Film', ' Mont Blanc Entertainment GmbH']","Germany, United States of America",English
11823,Wimbledon,2004-09-13,2004,"['Comedy', ' Romance']",31000000,41512007,11.604,"['Working Title Films', ' Inside Track Productions', ' StudioCanal', ' Universal Pictures']","France, United Kingdom",English
